
---------- Begin Simulation Statistics ----------
simSeconds                                   0.076642                       # Number of seconds simulated (Second)
simTicks                                  76641962500                       # Number of ticks simulated (Tick)
finalTick                                 76817387000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    876.62                       # Real time elapsed on the host (Second)
hostTickRate                                 87428496                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     920960                       # Number of bytes of host memory used (Byte)
simInsts                                    169334445                       # Number of instructions simulated (Count)
simOps                                      258654408                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   193166                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     295057                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        153283925                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       379739331                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       25                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      345479402                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  13446                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            121257268                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         191137848                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  15                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           152555859                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.264609                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.824039                       # Number of insts issued each cycle (Count)
system.l2bus.snoop_filter.hitSingleRequests       232454                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests         1707                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops              5369                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops         5369                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst             14008                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            201336                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total               215344                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst            14008                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           201336                       # number of overall hits (Count)
system.l2cache.overallHits::total              215344                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            6925                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data           10185                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              17110                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           6925                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data          10185                       # number of overall misses (Count)
system.l2cache.overallMisses::total             17110                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    525197000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    548685500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    1073882500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    525197000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    548685500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   1073882500                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst         20933                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data        211521                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total           232454                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst        20933                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data       211521                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total          232454                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.330817                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.048151                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.073606                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.330817                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.048151                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.073606                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 75840.722022                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 53871.919489                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 62763.442431                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 75840.722022                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 53871.919489                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 62763.442431                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks            8507                       # number of writebacks (Count)
system.l2cache.writebacks::total                 8507                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         6925                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data        10185                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total          17110                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         6925                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data        10185                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total         17110                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    455947000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    446835500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    902782500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst    455947000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    446835500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    902782500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.330817                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.048151                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.073606                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.330817                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.048151                       # mshr miss ratio for overall accesses (Ratio)
