
---------- Begin Simulation Statistics ----------
simSeconds                                   0.079078                       # Number of seconds simulated (Second)
simTicks                                  79078469500                       # Number of ticks simulated (Tick)
finalTick                                 79255243000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    895.44                       # Real time elapsed on the host (Second)
hostTickRate                                 88312302                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     921144                       # Number of bytes of host memory used (Byte)
simInsts                                    169334445                       # Number of instructions simulated (Count)
simOps                                      258654408                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189107                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     288857                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        158156939                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       388385694                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       27                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      349969216                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  19288                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            129903633                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         208178786                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  17                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           157454815                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.222664                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.839416                       # Number of insts issued each cycle (Count)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     26602496                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                  27915712                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                             16997                       # Total snoops (Count)
system.l2bus.snoopTraffic                      549504                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples              249721                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.025124                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.156502                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                    243447     97.49%     97.49% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                      6274      2.51%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                249721                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  79255243000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy            436183000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy            30878799                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy           318306999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests          465446                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests       232723                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests         1104                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops              5169                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops         5169                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst             13890                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            201943                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total               215833                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst            13890                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           201943                       # number of overall hits (Count)
system.l2cache.overallHits::total              215833                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            6629                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data           10261                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              16890                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           6629                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data          10261                       # number of overall misses (Count)
system.l2cache.overallMisses::total             16890                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    498691000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    544310000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    1043001000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    498691000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    544310000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   1043001000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst         20519                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data        212204                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total           232723                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst        20519                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data       212204                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total          232723                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.323066                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.048354                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.072576                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.323066                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.048354                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.072576                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 75228.692110                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 53046.486697                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 61752.575488                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 75228.692110                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 53046.486697                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 61752.575488                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
